<<<<<<< HEAD
id,sample_code,interviewer,site,classroom,sex,ethnicity,age,has_sibling,siblings,non_arb_impaired_assent,non_arb_impaired,non_arb_attention_check,non_arb_q_responses,non_arb_sped_60min,non_arb_distractions,arb_sped,test_envr_noisy,test_envr_chaotic,test_envr_interrupted,test_envr_distracted,test_envr,csd1,csd2,csd3,csd4,csd5,csd6,csd7,csd8,csd9,csd10,csd11,csd12,csd13,csd14,csd,unp_perceived1,unp_perceived2,unp_perceived3,unp_perceived4,unp_perceived5,unp_perceived6,unp_perceived,unp_interview_disrupted,unp_interview_figures,unp_interview_moves,vio_neighborhood1,vio_neighborhood2,vio_neighborhood3,vio_neighborhood4,vio_neighborhood5,vio_neighborhood6,vio_neighborhood7,vio_neighborhood,vio_fighting1,vio_fighting2,vio_fighting,ses_perceived1,ses_perceived2,ses_perceived3,ses_perceived4,ses_perceived5,ses_perceived6,ses_perceived7,ses_perceived,ses_school_wjms_fee,ses_school_wjms_hom,ses_school_wjms_frl,ses_school_wjms_rel,ses_interview_edu,ses_interview_occup,ses_school_freelunch,eco_shifting_correct,eco_shifting_re_rt,eco_shifting_sw_rt,eco_shifting_sc,abs_shifting_correct,abs_shifting_re_rt,abs_shifting_sw_rt,abs_shifting_sc,eco_updating_r1_correct,eco_updating_r2_correct,eco_updating_r3_correct,eco_updating_r4_correct,eco_updating_r5_correct,eco_updating,abs_updating_r1_correct,abs_updating_r2_correct,abs_updating_r3_correct,abs_updating_r4_correct,abs_updating_r5_correct,abs_updating
p0302,wjms,BM,wjms,pe_p7_2018,2,1,13,0,wjms_sibling_000,0,0,0,0,0,0,0,2,1,1,1,1.25,2,1,2,2,1,2,1,2,1,2,2,1,1,2,12,5,2,2,1,3,2,1.8333333333333333,2,1,2,4,2,5,1,1,1,2,1.4285714285714286,2,1,1.5,5,5,5,3,2,3,2,3.8333333333333335,0,0,0,0,2,30.8320465087891,0,30,1762.625,2144.75,-63.384615384615245,32,1268.9375,1688.125,419.1875,1,3,2,3,3,0.8,0,2,1,2,2,0.4666666666666667
p0303,wjms,HH,wjms,ca_p4_2018,1,1,15,0,wjms_sibling_000,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,7,4,2,2,3,3,1,2.1666666666666665,2,3,3,5,2,4,2,4,4,5,2.857142857142857,6,3,4.5,4,5,5,3,2,2,4,3.5,0,0,0,0,2,46.57877922058105,0,32,1001.0625,1611.0625,456.4041666666667,31,1040.9375,1136.75,93.79999999999995,3,3,3,3,3,1,3,3,3,3,3,1
p0304,wjms,MK,wjms,NA,2,6,14,0,wjms_sibling_000,0,0,0,1,0,0,0,1,1,1,1,1,2,1,2,2,1,1,1,1,2,2,1,1,2,2,11,5,1,1,1,1,1,1,0,0,0,5,1,2,1,1,1,1,1.4285714285714286,1,1,1,5,5,5,5,4,4,1,4.666666666666667,1,0,0,1,2,34.0245590209961,1,22,979.875,1327.8125,568.1558441558441,32,1195,1954.75,88.42857142857133,2,3,3,2,3,0.8666666666666667,3,3,3,1,3,0.8666666666666667
p0305,wjms,AG,wjms,pe_p3_2018,2,1,13,1,wjms_sibling_080,0,0,0,0,0,0,0,2,1,2,1,1.5,1,1,1,1,2,1,2,1,1,2,1,1,1,2,4,3,1,4,4,4,4,3.3333333333333335,2,5,5,4,2,1,2,1,3,2,2.4285714285714284,5,2,3.5,4,4,4,3,2,2,3,3.1666666666666665,0,0,0,0,0,38.9463806152344,0,30,1378.625,2032.3125,675.2857142857144,31,1669.6875,1707.3125,268.06190476190477,3,3,3,2,1,0.8,3,3,3,3,3,1
p0306,wjms,MK,wjms,wi_p4_2018,1,1,13,0,wjms_sibling_000,0,0,0,0,0,0,0,1,1,2,1,1.25,1,2,2,1,2,1,2,1,1,1,2,1,1,2,4,4,1,3,3,3,5,2.8333333333333335,2,4,0,5,1,4,1,1,1,1,1.1428571428571428,1,NA,1,5,5,5,5,3,2,1,4.166666666666667,0,0,0,0,3,56.77092170715335,0,32,2254.4375,2925.9375,671.5,29,1427.5,2988.25,751.3571428571427,1,1,3,2,2,0.6,3,3,2,2,0,0.6666666666666666
p0307,wjms,AG,wjms,pe_p2_2018,1,5,13,0,wjms_sibling_000,0,0,0,0,0,0,0,2,1,1,1,1.25,1,2,2,1,2,1,1,1,1,2,1,1,1,2,5,3,1,4,4,2,4,3,3,1,1,4,2,4,1,1,1,2,1.5714285714285714,3,2,2.5,4,4,4,4,3,3,2,3.6666666666666665,1,0,1,0,1.5,31.91441535949705,1,20,541.8125,567.9375,10,26,433.8125,419.625,-8.818181818181813,3,3,2,1,0,0.6,2,3,3,2,1,0.7333333333333333
p0308,wjms,AG,wjms,wi_p7_2018,2,NA,15,0,wjms_sibling_000,0,1,NA,NA,0,0,0,2,1,3,1,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0.5,31.862248420715353,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p0309,wjms,MJ,wjms,mo_p6_2018,2,6,14,0,wjms_sibling_000,0,0,0,0,NA,1,NA,3,1,1,1,1.5,1,2,1,1,1,2,1,1,2,2,1,2,1,2,6,4,3,3,2,2,1,2.1666666666666665,0,0,0,5,1,3,2,1,1,1,1.4285714285714286,1,1,1,5,5,5,4,2,2,2,3.8333333333333335,NA,NA,NA,NA,NA,31.0535478591919,NA,29,1596.5625,1698.5,360.72619047619037,28,1853.875,1665.5625,222.03787878787875,2,3,1,1,2,0.6,2,3,1,2,1,0.6
p0310,wjms,MJ,wjms,wi_p4_2018,1,1,13,1,wjms_sibling_390,0,0,0,0,0,1,0,3,1,1,1,1.5,1,2,1,2,1,1,1,1,1,1,1,2,1,1,3,4,3,5,2,1,5,3,1,2,2,4,1,4,1,1,1,1,1.2857142857142858,2,2,2,5,5,5,5,3,3,4,4.333333333333333,1,0,1,0,1.5,50.64329528808595,1,29,1122.3125,1768,707.72077922077915,27,1093.75,1368.1875,318.4,1,3,3,2,1,0.6666666666666666,3,3,2,2,2,0.8
p0311,wjms,MJ,wjms,wi_p2_2018,2,6,13,0,wjms_sibling_000,0,0,0,0,0,0,0,2,1,2,1,1.5,1,1,2,2,1,2,2,1,1,2,2,2,1,2,8,3,1,3,2,3,4,2.6666666666666665,1,3,3,4,1,3,2,1,3,3,2.142857142857143,2,1,1.5,3,3,4,3,2,3,3,3,NA,0,1,0,0,32.8331756591797,1,21,1374.625,1176.75,267.8888888888889,25,1052.5625,1121.875,104.09090909090912,2,1,3,1,3,0.6666666666666666,2,2,1,1,1,0.4666666666666667
p0312,wjms,BM,wjms,wi_p3_2018,2,6,13,0,wjms_sibling_000,0,0,0,0,0,0,0,2,1,2,1,1.5,1,2,1,1,2,1,2,1,1,1,2,2,1,2,2,2,3,3,5,4,4,3.8333333333333335,2,4,2,3,2,2,2,2,3,2,2.5714285714285716,2,1,1.5,3,3,4,3,1,1,3,2.5,0,0,1,0,0,28.585900306701653,1,28,1462.5,1215.3125,-71.58333333333326,26,997.25,1068,249.29999999999995,3,3,2,2,2,0.8,1,3,2,2,0,0.5333333333333333
p0313,wjms,AG,wjms,wi_p2_2018,1,6,13,0,wjms_sibling_000,0,0,0,0,0,0,0,1,1,2,1,1.25,2,1,1,2,1,2,1,1,2,2,2,1,1,2,11,5,5,1,1,1,1,1.6666666666666667,0,0,1,5,1,5,1,1,2,1,1.1428571428571428,1,1,1,4,5,4,5,1,1,3,3.3333333333333335,1,0,1,0,0,37.3148956298828,1,28,935.625,1695.6875,637.3706293706294,29,1004.6875,1359.75,104.43589743589746,1,3,3,2,3,0.8,2,3,3,1,3,0.8
p0314,wjms,AG,wjms,wi_p4_2018,1,6,14,1,wjms_sibling_100,0,0,0,0,0,0,0,2,1,2,1,1.5,1,1,1,2,2,1,1,1,1,2,2,1,1,2,7,5,2,3,2,2,1,1.8333333333333333,0,0,2,4,1,4,1,1,3,4,2,3,2,2.5,5,5,5,5,3,3,1,4.333333333333333,0,0,0,0,0,30.2875232696533,0,31,915.4375,1299.375,328.8482142857142,32,1385.875,1268.125,253.9821428571429,1,3,3,3,3,0.8666666666666667,2,3,3,1,2,0.7333333333333333
p0315,wjms,AG,wjms,wi_p4_2018,2,6,13,0,wjms_sibling_000,0,0,0,0,0,0,0,2,1,2,1,1.5,1,1,1,1,2,1,2,1,1,1,2,2,1,1,2,3,2,4,5,1,5,3.3333333333333335,1,2,6,3,2,1,2,1,3,4,2.857142857142857,2,1,1.5,3,5,5,5,2,1,2,3.5,1,0,0,1,2,47.949062347412095,1,27,1094.0625,1442.8125,328.1678321678321,28,1221.1875,1158.375,43.99350649350663,3,3,2,2,1,0.7333333333333333,3,3,3,2,3,0.9333333333333333
p0316,wjms,AG,wjms,wi_p4_2018,1,NA,13,1,wjms_sibling_050,0,0,NA,NA,0,0,0,1,1,2,1,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0.5,36.4347610473633,1,21,1025.375,1093,216.82539682539687,24,968.4375,1003.8125,-63.04444444444448,1,1,2,2,3,0.6,2,2,3,2,0,0.6
p0317,wjms,MK,wjms,mo_p6_2018,1,1,14,0,wjms_sibling_000,0,0,0,0,NA,0,NA,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,1,2,3,4,2,2,1,3,1,1.8333333333333333,0,0,0,4,3,3,2,1,3,2,2.2857142857142856,2,3,2.5,5,4,4,5,3,3,2,4,NA,NA,NA,NA,2,45.0939674377441,NA,18,839.3125,782.375,64.75,27,941.6875,918.9375,96.15909090909088,2,3,3,0,2,0.6666666666666666,0,3,1,0,2,0.4
p0318,wjms,MJ,wjms,wi_p2_2018,1,1,13,1,wjms_sibling_130,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,2,2,1,2,4,4,1,3,2,3,1,2,2,3,0,3,3,3,3,2,3,4,3,5,3,4,2,5,5,5,2,3,3,3.6666666666666665,1,0,1,0,0.5,35.4729423522949,1,30,1132.3125,1283.1875,62.65000000000009,30,1145.6875,1226.375,-32.44615384615372,2,3,3,3,3,0.9333333333333333,2,1,2,1,3,0.6
p0319,wjms,MK,wjms,wi_p3_2018,1,1,14,0,wjms_sibling_000,0,0,0,0,0,0,0,1,1,2,1,1.25,2,1,1,2,1,1,2,1,1,1,2,2,1,2,6,5,4,3,2,3,1,2.3333333333333335,0,0,0,3,3,4,2,1,3,5,2.7142857142857144,2,2,2,5,5,5,2,3,3,2,3.8333333333333335,0,0,0,0,2,50.5399742126465,0,22,1579.6875,1538.5625,-298.36363636363626,30,1683.375,2361.125,530,1,2,0,2,2,0.4666666666666667,1,3,3,2,1,0.6666666666666666
p0320,wjms,MK,wjms,wi_p3_2018,1,1,13,0,wjms_sibling_000,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,4,4,2,3,3,2,4,3,5,2,4,2,1,2,2,1.7142857142857142,3,4,3.5,4,4,4,4,2,2,3,3.3333333333333335,0,1,0,1,2,30.8334102630615,1,25,1000.1875,1086.625,-191.19047619047615,27,1138.4375,1291.75,-119.58181818181822,2,1,2,3,2,0.6666666666666666,0,3,3,0,1,0.4666666666666667
p0321,wjms,HH,wjms,wi_p4_2019,2,1,13,1,wjms_sibling_100,0,0,0,0,0,0,1,3,1,1,1,1.5,2,1,1,2,1,2,1,1,1,1,2,1,2,2,10,5,2,3,1,1,1,1.5,0,0,0,5,1,4,2,1,5,2,2,2,1,1.5,5,5,5,5,4,4,2,4.666666666666667,0,0,0,0,2,50.36621475219725,0,31,1323.625,1553.25,75.26666666666665,32,1535.25,1589.25,223.3166666666666,1,3,3,2,1,0.6666666666666666,3,3,3,2,3,0.9333333333333333
p0322,wjms,HH,wjms,wi_p7_2019,2,1,13,0,wjms_sibling_000,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,2,1,1,2,4,3,2,1,2,1,1.8333333333333333,0,0,0,5,2,5,1,1,3,1,1.4285714285714286,3,1,2,5,5,5,5,3,3,3,4.333333333333333,0,0,0,0,2.5,50.1805801391602,0,29,1306.6875,1524.5,310.08333333333326,30,1209,1492.125,307.3641025641027,3,3,2,1,1,0.6666666666666666,2,3,1,3,3,0.8
p0323,wjms,HH,wjms,wi_p6_2019,1,1,13,0,wjms_sibling_000,0,0,0,0,0,0,0,1,1,1,2,1.25,1,1,2,1,1,1,2,1,1,1,2,2,1,2,5,4,3,3,4,3,4,3.1666666666666665,2,4,0,5,2,3,2,1,2,1,1.7142857142857142,1,1,1,5,5,5,5,3,3,2,4.333333333333333,0,0,0,0,3,53.95167922973635,0,32,2238.5,2415.625,516.8916666666667,30,1079.9375,1320.375,123.79999999999995,3,3,3,1,3,0.8666666666666667,3,3,1,3,2,0.8
p0324,wjms,MJ,wjms,wi_p7_2019,1,1,13,0,wjms_sibling_000,0,0,0,0,0,0,0,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,1,1,1,1,1,1,0,0,0,5,2,3,1,1,2,1,1.5714285714285714,6,6,6,5,5,5,5,1,1,1,3.6666666666666665,0,0,0,0,1,53.1847457885742,0,21,1531.8125,1979.3125,607.2333333333336,26,823.0625,738.5625,-121.6868686868687,2,3,2,1,2,0.6666666666666666,0,3,2,1,0,0.4
p0325,wjms,MJ,wjms,wi_p6_2019,1,1,13,0,wjms_sibling_000,0,0,0,0,0,0,1,2,1,1,2,1.5,1,1,1,1,2,1,1,1,1,2,2,2,1,2,5,4,2,4,2,3,4,2.8333333333333335,2,5,0,4,2,3,3,1,3,3,2.4285714285714284,3,3,3,4,5,5,5,2,2,3,3.8333333333333335,1,0,1,0,2,40.166862487792955,1,21,2469.4375,1215.375,-94.59523809523819,28,1540.0625,1695.6875,189.840909090909,3,1,3,1,3,0.7333333333333333,3,1,0,1,2,0.4666666666666667
p0326,wjms,BM,wjms,wi_p5_2019,1,1,13,0,wjms_sibling_000,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,1,1,2,2,1,2,2,1,1,2,9,3,2,2,2,3,1,2.1666666666666665,2,2,0,3,3,2,2,1,3,1,2.4285714285714284,1,1,1,4,4,4,4,2,2,3,3.3333333333333335,0,0,0,0,2,39.64679336547855,0,25,1889.5625,2289.6875,931.7363636363636,31,1322.5625,1307.75,-10.933333333333167,0,3,3,0,3,0.6,1,3,3,3,1,0.7333333333333333
p0327,wjms,AG,wjms,wi_p4_2019,1,6,13,0,wjms_sibling_000,0,0,0,0,0,1,0,2,3,2,3,2.5,2,1,2,2,1,1,1,1,1,2,2,1,1,2,10,5,1,1,1,1,1,1,0,0,3,5,1,3,1,1,1,1,1.2857142857142858,5,2,3.5,4,5,5,5,3,3,1,4.166666666666667,0,0,0,1,0,26.4856777191162,1,29,1058,1362.6875,133.60897435897448,30,859.75,1139.9375,269.3238095238096,3,3,1,3,3,0.8666666666666667,1,3,0,2,1,0.4666666666666667
p0328,wjms,MJ,wjms,wi_p3_2019,1,6,13,0,wjms_sibling_000,0,0,0,0,NA,0,NA,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,2,8,5,1,1,1,1,1,1,0,0,0,5,1,4,1,1,1,1,1.1428571428571428,2,1,1.5,5,5,5,5,1,1,1,3.6666666666666665,NA,NA,NA,NA,2,26.93144130706785,NA,27,3096.25,2694.0625,288.9777777777779,28,1232.9375,1320.6875,270.18181818181824,2,0,1,1,0,0.26666666666666666,1,2,1,3,1,0.5333333333333333
p0329,wjms,BM,wjms,wi_p4_2019,2,1,13,0,wjms_sibling_000,0,0,0,0,0,0,0,2,1,1,1,1.25,2,1,1,2,1,1,2,1,2,1,2,1,1,1,7,5,1,1,1,1,1,1,0,0,0,5,2,4,1,1,1,1,1.2857142857142858,1,1,1,5,5,5,5,2,1,1,3.8333333333333335,0,0,0,0,1.5,25.2442760467529,0,30,1260.125,2097.4375,941.125,28,1609.6875,2039.5625,666.3706293706296,3,3,1,1,3,0.7333333333333333,2,3,3,2,1,0.7333333333333333
p0330,wjms,BM,wjms,wi_p3_2019,1,1,13,0,wjms_sibling_000,0,0,0,0,0,0,0,2,1,1,1,1.25,1,1,1,1,1,1,2,1,1,1,2,2,1,2,4,5,1,1,4,2,5,2.3333333333333335,2,4,2,5,2,4,1,1,2,5,2,2,3,2.5,5,5,5,5,1,1,2,3.6666666666666665,1,0,0,0,2,29.59396743774415,1,27,909.875,1208.5,128.25,27,921.6875,1251.25,501.68181818181813,2,3,3,2,2,0.8,1,3,0,2,1,0.4666666666666667
p0331,wjms,AG,wjms,wi_p3_2019,2,1,13,1,wjms_sibling_170,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,2,1,2,2,1,2,1,2,2,2,2,9,3,1,2,1,3,1,1.8333333333333333,0,0,0,5,2,3,2,1,2,3,2,3,4,3.5,2,4,5,3,2,1,3,2.8333333333333335,0,0,0,0,2,46.87692070007325,0,26,1024.9375,1454.0625,-30.18181818181813,26,1290.3125,1130.5,-249.21818181818185,3,3,3,1,3,0.8666666666666667,3,3,3,2,2,0.8666666666666667
p0332,wjms,BM,wjms,wi_p6_2019,1,6,13,0,wjms_sibling_000,0,0,0,0,0,0,0,2,1,1,2,1.5,1,1,2,2,2,1,1,1,1,1,1,1,1,2,6,4,1,3,2,1,1,1.6666666666666667,2,2,2,5,1,3,1,1,1,3,1.5714285714285714,2,1,1.5,5,5,5,5,3,4,1,4.5,0,0,0,0,1.5,44.77249336242675,0,29,1134.3125,1196.125,289.2197802197802,29,1177.5625,1710.125,212,2,3,2,2,2,0.7333333333333333,3,3,3,3,3,1
p0333,wjms,MJ,wjms,wi_p6_2019,2,6,13,0,wjms_sibling_000,0,0,0,0,0,0,0,2,1,1,1,1.25,2,1,2,2,1,1,1,2,2,1,2,2,1,1,9,5,1,1,1,3,1,1.3333333333333333,0,0,4,5,1,4,1,1,1,4,1.5714285714285714,2,1,1.5,5,5,5,5,2,2,1,4,0,1,1,0,0,37.6602554321289,1,23,674.3125,892.625,198.79999999999995,21,508.375,359.3125,4.523809523809518,3,3,3,2,3,0.9333333333333333,1,1,3,2,1,0.5333333333333333
p0334,wjms,HH,wjms,wi_p4_2019,1,2,13,0,wjms_sibling_000,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,5,5,1,4,3,2,2,2.1666666666666665,0,0,0,5,1,3,1,1,2,2,1.5714285714285714,1,3,2,5,5,5,5,1,1,2,3.6666666666666665,0,0,1,0,1,50.3780879974365,1,27,1141.75,1842.125,745.3333333333333,31,1044.625,1164.4375,-48.45833333333337,2,3,3,2,3,0.8666666666666667,3,2,2,0,2,0.6
p0335,wjms,HH,wjms,wi_p2_2019,2,1,13,0,wjms_sibling_000,0,0,1,0,0,0,0,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,2,2,1,2,4,2,3,2,4,3,3,3.1666666666666665,0,0,2,3,4,4,1,1,2,1,2,1,1,1,2,4,2,5,3,4,3,3.3333333333333335,0,1,1,0,0.5,31.832611083984403,1,32,1182.0625,1620.1875,438.125,31,1479.5,1408.3125,111.81428571428569,3,3,1,2,3,0.8,1,3,1,2,3,0.6666666666666666
p0336,wjms,HH,wjms,wi_p3_2019,2,1,13,0,wjms_sibling_000,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,4,2,1,1,2,1,1.5,0,0,0,2,3,4,2,2,5,3,3,1,1,1,5,5,5,5,2,3,2,4.166666666666667,0,0,0,0,1.5,27.58533573150635,0,20,978.5,928,224.02222222222213,29,1575.8125,1725.9375,28.450549450549488,1,3,3,2,2,0.7333333333333333,0,3,1,3,1,0.5333333333333333
p0337,wjms,AG,wjms,wi_p7_2019,1,1,13,0,wjms_sibling_000,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2,2,2,1,2,9,5,1,1,2,1,1,1.1666666666666667,0,0,0,5,1,4,1,1,1,1,1.1428571428571428,3,1,2,5,5,5,4,2,2,1,3.8333333333333335,0,0,0,0,2.5,30.1525535583496,0,30,936.0625,1488.5625,509.46153846153857,29,916.625,993.8125,135.84615384615392,3,3,3,3,3,1,1,3,3,3,3,0.8666666666666667
p0338,wjms,MJ,wjms,wi_p6_2019,2,1,13,0,wjms_sibling_000,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,4,4,2,2,2,2,3,2.1666666666666665,1,5,3,4,1,4,1,1,2,3,1.7142857142857142,2,1,1.5,5,5,5,5,2,2,1,4,0,0,0,0,2,48.07761192321775,0,22,801,761.4375,16.742857142857133,25,693.0625,768.8125,111.375,1,3,2,2,1,0.6,2,3,3,2,2,0.8
p0339,wjms,MJ,wjms,wi_p5_2019,2,6,13,1,wjms_sibling_420,0,0,0,0,0,1,0,2,1,1,2,1.5,1,1,1,2,1,1,1,2,1,2,2,1,1,2,9,4,5,2,1,2,2,2.3333333333333335,2,2,1,3,2,3,3,2,4,2,2.7142857142857144,4,2,3,3,3,4,3,1,1,4,2.5,1,0,1,0,2,42.452005386352496,1,29,2484.3125,1680.5625,425.58974358974365,31,1295.6875,1842.375,385.33333333333326,3,3,3,3,1,0.8666666666666667,2,1,1,2,2,0.5333333333333333
p0340,wjms,MJ,wjms,wi_p3_2019,1,1,13,0,wjms_sibling_000,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,3,4,2,2,2,2,5,2.5,1,2,3,2,4,3,5,3,3,4,3.7142857142857144,5,4,4.5,5,5,5,5,3,3,2,4.333333333333333,0,0,1,0,2,33.6190357208252,1,27,782.375,1142.25,248.39316239316247,28,835.75,932.875,92.08333333333337,3,3,3,2,2,0.8666666666666667,3,3,3,3,1,0.8666666666666667
p0341,wjms,MJ,wjms,wi_p6_2019,1,1,13,0,wjms_sibling_000,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,6,5,1,2,1,2,3,1.6666666666666667,3,1,4,4,1,3,1,1,2,3,1.8571428571428572,1,1,1,5,5,5,5,1,1,1,3.6666666666666665,1,0,1,0,1,41.8831176757812,1,22,808.125,1093.5625,279.2222222222222,22,1009.0625,887.5625,-239.33333333333337,2,3,3,2,2,0.8,0,3,3,3,3,0.8
p0342,wjms,HH,wjms,wi_p4_2019,1,1,13,0,wjms_sibling_000,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,7,5,1,2,1,2,1,1.3333333333333333,0,0,0,4,3,4,2,1,3,3,2.2857142857142856,3,2,2.5,5,5,5,5,3,3,2,4.333333333333333,0,0,0,1,2.5,40.3915920257568,1,29,696.1875,848.0625,227.23076923076928,29,760.5,895.9375,-22.846153846153925,1,3,3,2,2,0.7333333333333333,2,3,2,2,1,0.6666666666666666
p0343,wjms,BM,wjms,wi_p2_2019,2,1,13,0,wjms_sibling_000,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,2,1,2,1,1,1,2,2,1,1,2,3,1,2,2,3,1,2,0,0,3,3,2,2,1,1,2,3,2.2857142857142856,2,1,1.5,3,3,3,3,2,2,3,2.6666666666666665,0,0,0,1,1.5,35.4432315826416,1,28,1632.5,1680.1875,228.26573426573418,31,1223.625,1851.5,590.8428571428572,3,3,3,2,3,0.9333333333333333,2,3,3,1,3,0.8
p0344,wjms,AG,wjms,wi_p3_2019,2,6,14,0,wjms_sibling_000,0,0,0,0,NA,1,NA,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,2,3,5,1,2,1,1,1,1.1666666666666667,0,0,0,2,1,1,3,1,2,5,3,4,5,4.5,5,5,5,5,2,1,1,3.8333333333333335,NA,NA,NA,NA,NA,23.0956268310547,NA,21,561.625,667.6875,67.51428571428562,24,548.125,546.75,-22.19999999999999,1,3,3,3,2,0.8,1,3,1,2,3,0.6666666666666666
p0345,wjms,BM,wjms,wi_p3_2019,1,6,13,0,wjms_sibling_000,0,0,1,0,0,1,1,2,1,3,1,1.75,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,3,2,1,5,2,4,2.8333333333333335,1,2,5,5,2,4,2,1,1,1,1.4285714285714286,5,3,4,4,5,5,5,3,4,1,4.333333333333333,1,0,0,1,1,46.0507831573486,1,32,1062.25,1695.125,474.3928571428571,28,1427.0625,1551.75,335.2142857142858,1,2,3,2,3,0.7333333333333333,2,3,3,3,3,0.9333333333333333
p0346,wjms,MJ,wjms,wi_p5_2019,1,1,14,0,wjms_sibling_000,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,2,4,5,1,3,2,2,1,1.6666666666666667,0,0,0,5,3,3,1,1,3,1,1.8571428571428572,1,1,1,5,5,5,5,4,5,3,4.833333333333333,0,0,0,0,2,44.8917045593262,0,16,617.125,613.375,260,24,751.4375,790.5,-32.95833333333337,2,3,3,1,2,0.7333333333333333,2,3,3,2,1,0.7333333333333333
p0347,wjms,AG,wjms,wi_p5_2019,1,NA,13,0,wjms_sibling_000,0,0,NA,NA,0,0,0,4,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.5,38.1410255432129,0,27,1242.8125,1187,244.72727272727275,21,803.25,616.6875,-340.5,2,1,2,3,0,0.5333333333333333,2,3,3,1,2,0.7333333333333333
p0348,wjms,BM,wjms,wi_p5_2019,1,1,13,1,wjms_sibling_110,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,4,5,5,2,1,1,1,1.8333333333333333,0,0,0,4,2,4,2,1,3,2,2,3,1,2,5,5,5,5,4,4,1,4.666666666666667,0,0,0,0,3,54.64660263061525,0,22,2346.5625,1445.375,8.714285714285552,27,925.0625,1100.1875,276.83333333333337,3,3,3,1,2,0.8,3,3,2,2,1,0.7333333333333333
p0349,wjms,MJ,wjms,wi_p2_2019,2,1,13,1,wjms_sibling_420,0,0,0,0,0,2,0,3,1,1,4,2.25,1,1,1,1,2,2,1,2,1,1,1,1,1,1,5,3,3,5,3,3,5,3.6666666666666665,2,4,2,4,2,3,2,1,4,2,2.2857142857142856,3,1,2,5,5,5,4,2,3,3,4,1,0,1,0,2.5,38.9610404968262,1,20,1937.9375,897.4375,159.20000000000005,27,725.6875,679.9375,-168.90909090909088,2,2,3,1,1,0.6,1,1,0,1,1,0.26666666666666666
p0350,wjms,MJ,wjms,wi_p3_2019,2,6,13,0,wjms_sibling_000,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,3,4,3,2,2,2,1,2,2,2,1,4,1,3,1,1,2,1,1.5714285714285714,2,3,2.5,5,5,5,5,1,1,2,3.6666666666666665,0,0,0,0,0,32.8331756591797,0,28,1415.9375,1646.4375,153.68831168831161,26,1029.5625,1281.4375,216,1,0,3,2,1,0.4666666666666667,2,3,2,2,2,0.7333333333333333
